B-V,log.Teff [K],Absolute Mag,Mass[solMass],Vmag,Plx,Age [yr],Distance,logL,Predicted_SpT
0.54,3.981,3.19,2.16,13.49,0.000870964,28400000.0,1148.153621,1.33,A
0.68,3.909,3.27,1.96,13.57,0.000870964,453000000.0,1148.153621,1.23,A
0.66,3.918,3.28,1.97,13.58,0.000870964,398000000.0,1148.153621,1.23,A
0.44,4.075,3.29,2.51,13.59,0.000870964,-1.0,1148.153621,1.44,B
0.14,5.35,3.31,23.45,13.61,0.000870964,-1.0,1148.153621,4.83,O
0.75,3.881,3.32,1.78,13.62,0.000870964,875000000.0,1148.153621,1.2,A
0.74,3.885,3.32,1.91,13.62,0.000870964,602000000.0,1148.153621,1.2,A
0.74,3.885,3.32,1.9,13.62,0.000870964,630000000.0,1148.153621,1.2,A
0.74,3.885,3.32,1.79,13.62,0.000870964,849000000.0,1148.153621,1.2,A
0.62,3.936,3.33,1.98,13.63,0.000870964,264000000.0,1148.153621,1.22,A
0.75,3.881,3.35,1.77,13.65,0.000870964,879000000.0,1148.153621,1.18,A
0.59,3.95,3.37,2.0,13.67,0.000870964,141000000.0,1148.153621,1.22,A
0.6,3.945,3.38,1.98,13.68,0.000870964,176000000.0,1148.153621,1.21,A
0.5,4.01,3.39,2.2,13.69,0.000870964,-1.0,1148.153621,1.29,A
0.6,3.945,3.42,1.97,13.72,0.000870964,151000000.0,1148.153621,1.19,A
0.63,3.932,3.42,1.94,13.72,0.000870964,263000000.0,1148.153621,1.18,A
0.57,3.963,3.47,2.01,13.77,0.000870964,-1.0,1148.153621,1.19,A
0.61,3.941,3.49,1.94,13.79,0.000870964,148000000.0,1148.153621,1.16,A
0.83,3.85,3.49,1.68,13.79,0.000870964,1090000000.0,1148.153621,1.12,F
0.7,3.9,3.54,1.84,13.84,0.000870964,466000000.0,1148.153621,1.11,A
0.7,3.9,3.54,1.84,13.84,0.000870964,466000000.0,1148.153621,1.11,A
0.76,3.877,3.56,1.82,13.86,0.000870964,639000000.0,1148.153621,1.1,A
0.76,3.877,3.56,1.75,13.86,0.000870964,823000000.0,1148.153621,1.1,A
0.76,3.877,3.56,1.7,13.86,0.000870964,931000000.0,1148.153621,1.1,A
0.61,3.941,3.59,1.91,13.89,0.000870964,77200000.0,1148.153621,1.12,A
0.62,3.936,3.6,1.89,13.9,0.000870964,115000000.0,1148.153621,1.11,A
0.62,3.936,3.61,1.89,13.91,0.000870964,108000000.0,1148.153621,1.11,A
0.5,4.01,3.63,2.12,13.93,0.000870964,-1.0,1148.153621,1.19,A
0.82,3.854,3.71,1.62,14.01,0.000870964,1150000000.0,1148.153621,1.04,F
-0.12,4.117,-1.9,5.03,7.59,0.001264736,58200000.0,790.678628,2.96,B
-0.1,4.087,-1.27,4.14,8.22,0.001264736,94000000.0,790.678628,2.65,B
-0.14,4.15,-1.02,4.57,8.47,0.001264736,52500000.0,790.678628,2.68,B
-0.11,4.1,-0.96,4.16,8.53,0.001264736,80800000.0,790.678628,2.55,B
-0.11,4.1,-0.96,4.11,8.53,0.001264736,86800000.0,790.678628,2.55,B
-0.11,4.1,-0.96,3.93,8.53,0.001264736,105000000.0,790.678628,2.55,B
-0.11,4.1,-0.82,4.04,8.67,0.001264736,81200000.0,790.678628,2.49,B
-0.11,4.1,-0.82,3.88,8.67,0.001264736,103000000.0,790.678628,2.49,B
-0.11,4.1,-0.82,3.81,8.67,0.001264736,112000000.0,790.678628,2.49,B
-0.11,4.1,-0.62,3.88,8.87,0.001264736,80500000.0,790.678628,2.41,B
-0.1,4.087,-0.55,3.75,8.94,0.001264736,89900000.0,790.678628,2.36,B
-0.13,4.133,-0.37,3.92,9.12,0.001264736,46900000.0,790.678628,2.39,B
-0.09,4.075,-0.36,3.55,9.13,0.001264736,99400000.0,790.678628,2.26,B
-0.1,4.087,0.03,3.35,9.52,0.001264736,71600000.0,790.678628,2.13,B
-0.07,4.05,0.03,3.16,9.52,0.001264736,120000000.0,790.678628,2.06,B
-0.08,4.062,0.2,3.11,9.69,0.001264736,95000000.0,790.678628,2.01,B
-0.03,4.01,0.3,2.85,9.79,0.001264736,177000000.0,790.678628,1.89,B
-0.06,4.04,0.59,2.8,10.08,0.001264736,99700000.0,790.678628,1.82,B
0.05,3.956,0.64,2.35,10.13,0.001264736,400000000.0,790.678628,1.68,A
0.02,3.975,0.69,2.54,10.18,0.001264736,247000000.0,790.678628,1.68,B
0.02,3.975,0.69,2.39,10.18,0.001264736,364000000.0,790.678628,1.68,A
0.02,3.975,0.69,2.39,10.18,0.001264736,364000000.0,790.678628,1.68,A
0.05,3.956,0.75,2.46,10.24,0.001264736,297000000.0,790.678628,1.64,A
0.05,3.956,0.75,2.44,10.24,0.001264736,317000000.0,790.678628,1.64,A
0.05,3.956,0.75,2.31,10.24,0.001264736,415000000.0,790.678628,1.64,A
0.01,3.981,0.76,2.51,10.25,0.001264736,229000000.0,790.678628,1.66,B
-0.08,4.062,0.77,2.82,10.26,0.001264736,14500000.0,790.678628,1.78,B
-0.03,4.01,0.91,2.53,10.4,0.001264736,132000000.0,790.678628,1.64,B
-0.06,4.04,0.93,2.65,10.42,0.001264736,33300000.0,790.678628,1.68,B
-0.04,4.02,0.98,2.54,10.47,0.001264736,86900000.0,790.678628,1.63,B
-0.07,4.05,1.0,2.66,10.49,0.001264736,-1.0,790.678628,1.67,B
0.08,3.941,1.02,2.3,10.51,0.001264736,345000000.0,790.678628,1.51,A
0.08,3.941,1.02,2.23,10.51,0.001264736,418000000.0,790.678628,1.51,A
0.08,3.941,1.02,2.16,10.51,0.001264736,492000000.0,790.678628,1.51,A
-0.01,3.994,1.03,2.42,10.52,0.001264736,164000000.0,790.678628,1.57,B
0.02,3.975,1.33,2.23,10.82,0.001264736,174000000.0,790.678628,1.43,B
0.01,3.981,1.51,2.19,11.0,0.001264736,72800000.0,790.678628,1.36,A
0.02,3.975,1.58,2.15,11.07,0.001264736,76100000.0,790.678628,1.33,A
0.09,3.936,1.65,2.01,11.14,0.001264736,296000000.0,790.678628,1.26,A
0.12,3.923,1.65,1.99,11.14,0.001264736,378000000.0,790.678628,1.25,A
0.05,3.956,1.69,2.05,11.18,0.001264736,145000000.0,790.678628,1.26,A
0.19,3.892,2.04,1.8,11.53,0.001264736,507000000.0,790.678628,1.07,A
0.14,3.914,2.13,1.8,11.62,0.001264736,274000000.0,790.678628,1.05,A
0.14,3.914,2.25,1.77,11.74,0.001264736,179000000.0,790.678628,1.0,A
0.19,3.892,2.4,1.68,11.89,0.001264736,339000000.0,790.678628,0.93,A
0.21,3.885,2.42,1.66,11.91,0.001264736,425000000.0,790.678628,0.92,A
0.22,3.881,2.58,1.61,12.07,0.001264736,362000000.0,790.678628,0.86,A
1.46,3.66,-0.51,5.28,10.3,0.000688652,54600000.0,1452.111618,2.61,K
1.46,3.66,-0.51,4.57,10.3,0.000688652,93100000.0,1452.111618,2.61,K
1.46,3.66,-0.51,3.94,10.3,0.000688652,169000000.0,1452.111618,2.61,K
1.05,3.736,-0.34,4.4,10.47,0.000688652,84500000.0,1452.111618,2.4,G
1.05,3.736,-0.34,3.98,10.47,0.000688652,132000000.0,1452.111618,2.4,G
1.05,3.736,-0.34,3.89,10.47,0.000688652,150000000.0,1452.111618,2.4,G
0.39,3.923,-0.2,3.51,10.61,0.000688652,149000000.0,1452.111618,2.31,B
1.46,3.652,-0.11,4.87,10.7,0.000688652,65700000.0,1452.111618,2.47,K
1.46,3.652,-0.11,4.29,10.7,0.000688652,107000000.0,1452.111618,2.47,K
1.46,3.652,-0.11,3.61,10.7,0.000688652,217000000.0,1452.111618,2.47,K
1.55,3.633,0.52,3.76,11.33,0.000688652,127000000.0,1452.111618,2.28,K
1.55,3.633,0.52,3.68,11.33,0.000688652,146000000.0,1452.111618,2.28,K
1.55,3.633,0.52,3.17,11.33,0.000688652,316000000.0,1452.111618,2.28,K
0.06,4.25,0.64,5.0,11.45,0.000688652,-1.0,1452.111618,2.59,B
0.08,4.225,0.82,4.58,11.63,0.000688652,-1.0,1452.111618,2.46,B
0.16,4.1,0.82,3.43,11.63,0.000688652,57200000.0,1452.111618,2.16,B
0.18,4.075,0.88,3.25,11.69,0.000688652,85800000.0,1452.111618,2.09,B
0.18,4.075,1.01,3.17,11.82,0.000688652,76000000.0,1452.111618,2.04,B
0.1,4.2,1.07,4.15,11.88,0.000688652,-1.0,1452.111618,2.3,B
0.67,3.819,1.2,2.57,12.01,0.000688652,351000000.0,1452.111618,1.74,F
0.11,4.183,1.23,3.89,12.04,0.000688652,-1.0,1452.111618,2.19,B
0.16,4.1,1.41,3.12,12.22,0.000688652,-1.0,1452.111618,1.92,B
0.2,4.05,1.46,2.81,12.27,0.000688652,69400000.0,1452.111618,1.81,B
0.04,4.283,1.46,4.81,12.27,0.000688652,-1.0,1452.111618,2.34,B
0.11,4.183,1.56,3.69,12.37,0.000688652,-1.0,1452.111618,2.06,B
1.58,3.627,1.82,2.1,12.63,0.000688652,887000000.0,1452.111618,1.79,K
0.18,4.075,1.82,2.79,12.63,0.000688652,-1.0,1452.111618,1.71,B
0.25,4.0,1.85,2.43,12.66,0.000688652,140000000.0,1452.111618,1.58,B
0.25,4.0,2.05,2.35,12.86,0.000688652,86100000.0,1452.111618,1.5,B
0.18,4.075,2.05,2.69,12.86,0.000688652,-1.0,1452.111618,1.62,B
0.4,3.918,2.09,2.14,12.9,0.000688652,432000000.0,1452.111618,1.39,A
0.4,3.918,2.09,2.11,12.9,0.000688652,476000000.0,1452.111618,1.39,A
0.4,3.918,2.09,2.01,12.9,0.000688652,608000000.0,1452.111618,1.39,A
0.38,3.927,2.11,2.15,12.92,0.000688652,391000000.0,1452.111618,1.39,A
0.38,3.927,2.11,2.03,12.92,0.000688652,556000000.0,1452.111618,1.39,A
0.38,3.927,2.11,2.02,12.92,0.000688652,574000000.0,1452.111618,1.39,A
0.31,3.963,2.13,2.2,12.94,0.000688652,235000000.0,1452.111618,1.42,A
0.22,4.03,2.34,2.37,13.15,0.000688652,-1.0,1452.111618,1.43,B
0.1,4.2,2.39,3.34,13.2,0.000688652,-1.0,1452.111618,1.77,B
0.23,4.02,2.47,2.29,13.28,0.000688652,-1.0,1452.111618,1.36,B
0.3,3.969,2.47,2.1,13.28,0.000688652,74000000.0,1452.111618,1.29,A
0.18,4.075,2.47,2.53,13.28,0.000688652,-1.0,1452.111618,1.45,B
0.23,4.02,2.52,2.27,13.33,0.000688652,-1.0,1452.111618,1.34,B
0.5,3.877,2.59,1.76,13.4,0.000688652,910000000.0,1452.111618,1.18,A
0.38,3.927,2.69,1.91,13.5,0.000688652,277000000.0,1452.111618,1.16,A
0.37,3.932,2.86,1.87,13.67,0.000688652,133000000.0,1452.111618,1.09,A
0.27,3.988,2.89,2.03,13.7,0.000688652,-1.0,1452.111618,1.14,A
0.39,3.923,2.89,1.84,13.7,0.000688652,211000000.0,1452.111618,1.08,A
0.43,3.905,2.91,1.79,13.72,0.000688652,377000000.0,1452.111618,1.06,A
0.44,3.9,2.91,1.78,13.72,0.000688652,421000000.0,1452.111618,1.05,A
0.35,3.941,2.95,1.87,13.76,0.000688652,-1.0,1452.111618,1.07,A
0.25,4.0,3.0,2.04,13.81,0.000688652,-1.0,1452.111618,1.12,A
0.63,3.831,3.04,1.56,13.85,0.000688652,1350000000.0,1452.111618,1.0,F
0.3,3.969,3.08,1.91,13.89,0.000688652,-1.0,1452.111618,1.04,A
0.42,3.909,3.12,1.74,13.93,0.000688652,182000000.0,1452.111618,0.97,A
0.65,3.825,3.13,1.53,13.94,0.000688652,1450000000.0,1452.111618,0.96,F
0.62,3.834,3.14,1.54,13.95,0.000688652,1370000000.0,1452.111618,0.96,F
0.42,3.909,3.19,1.72,14.0,0.000688652,113000000.0,1452.111618,0.95,A
0.57,3.85,3.22,1.64,14.03,0.000688652,820000000.0,1452.111618,0.92,F
0.57,3.85,3.22,1.57,14.03,0.000688652,1110000000.0,1452.111618,0.92,F
0.57,3.85,3.22,1.54,14.03,0.000688652,1220000000.0,1452.111618,0.92,F
0.31,3.963,3.75,1.72,14.56,0.000688652,-1.0,1452.111618,0.77,A
1.23,3.652,0.56,3.22,10.06,0.001258925,187000000.0,794.3282347,1.92,K
1.23,3.652,0.56,3.17,10.06,0.001258925,215000000.0,794.3282347,1.92,K
1.23,3.652,0.56,2.94,10.06,0.001258925,365000000.0,794.3282347,1.92,K
1.01,3.696,0.7,3.18,10.2,0.001258925,193000000.0,794.3282347,1.77,K
0.87,3.723,1.19,2.53,10.69,0.001258925,371000000.0,794.3282347,1.53,G
0.24,3.888,1.37,1.97,10.87,0.001258925,705000000.0,794.3282347,1.39,A
1.15,3.668,1.4,2.67,10.9,0.001258925,320000000.0,794.3282347,1.55,K
1.15,3.668,1.4,2.61,10.9,0.001258925,377000000.0,794.3282347,1.55,K
1.15,3.668,1.4,2.61,10.9,0.001258925,384000000.0,794.3282347,1.55,K
1.14,3.67,1.41,2.67,10.91,0.001258925,320000000.0,794.3282347,1.54,K
1.08,3.682,1.46,2.66,10.96,0.001258925,320000000.0,794.3282347,1.5,K
1.16,3.666,1.47,2.61,10.97,0.001258925,344000000.0,794.3282347,1.53,K
1.16,3.666,1.47,2.55,10.97,0.001258925,402000000.0,794.3282347,1.53,K
1.16,3.666,1.47,2.49,10.97,0.001258925,467000000.0,794.3282347,1.53,K
1.15,3.668,1.51,2.58,11.01,0.001258925,353000000.0,794.3282347,1.51,K
1.15,3.668,1.51,2.53,11.01,0.001258925,414000000.0,794.3282347,1.51,K
1.15,3.668,1.51,2.51,11.01,0.001258925,436000000.0,794.3282347,1.51,K
1.13,3.672,1.54,2.57,11.04,0.001258925,358000000.0,794.3282347,1.49,K
0.55,3.789,2.1,1.69,11.6,0.001258925,1200000000.0,794.3282347,1.11,F
0.56,3.786,2.31,1.6,11.81,0.001258925,1400000000.0,794.3282347,1.03,F
0.45,3.816,2.33,1.57,11.83,0.001258925,1420000000.0,794.3282347,1.01,F
0.52,3.795,2.38,1.56,11.88,0.001258925,1480000000.0,794.3282347,1.0,F
0.83,3.728,2.47,1.71,11.97,0.001258925,1210000000.0,794.3282347,1.02,G
0.48,3.806,2.48,1.51,11.98,0.001258925,1580000000.0,794.3282347,0.95,F
0.87,3.721,2.52,1.72,12.02,0.001258925,1180000000.0,794.3282347,1.01,G
0.56,3.786,2.54,1.51,12.04,0.001258925,1640000000.0,794.3282347,0.94,F
1.02,3.694,2.55,1.9,12.05,0.001258925,893000000.0,794.3282347,1.03,K
0.78,3.738,2.6,1.59,12.1,0.001258925,1480000000.0,794.3282347,0.95,G
0.49,3.803,2.64,1.45,12.14,0.001258925,1800000000.0,794.3282347,0.89,F
0.48,3.806,2.9,1.37,12.4,0.001258925,2140000000.0,794.3282347,0.79,F
0.52,3.795,2.91,1.36,12.41,0.001258925,2290000000.0,794.3282347,0.79,F
0.53,3.793,2.97,1.34,12.47,0.001258925,2420000000.0,794.3282347,0.76,F
0.52,3.795,2.98,1.34,12.48,0.001258925,2420000000.0,794.3282347,0.76,F
0.52,3.795,2.99,1.34,12.49,0.001258925,2440000000.0,794.3282347,0.75,F
0.47,3.809,2.99,1.35,12.49,0.001258925,2210000000.0,794.3282347,0.75,F
0.45,3.816,3.0,1.47,12.5,0.001258925,1230000000.0,794.3282347,0.74,F
0.45,3.816,3.0,1.44,12.5,0.001258925,1450000000.0,794.3282347,0.74,F
0.45,3.816,3.0,1.35,12.5,0.001258925,2110000000.0,794.3282347,0.74,F
0.51,3.798,3.04,1.32,12.54,0.001258925,2480000000.0,794.3282347,0.73,F
0.44,3.819,3.06,1.45,12.56,0.001258925,1190000000.0,794.3282347,0.72,F
0.44,3.819,3.06,1.39,12.56,0.001258925,1710000000.0,794.3282347,0.72,F
0.44,3.819,3.06,1.35,12.56,0.001258925,2060000000.0,794.3282347,0.72,F
0.49,3.803,3.22,1.38,12.72,0.001258925,1640000000.0,794.3282347,0.66,F
0.49,3.803,3.22,1.37,12.72,0.001258925,1810000000.0,794.3282347,0.66,F
0.49,3.803,3.22,1.28,12.72,0.001258925,2660000000.0,794.3282347,0.66,F
0.49,3.803,3.36,1.34,12.86,0.001258925,1700000000.0,794.3282347,0.6,F
0.49,3.803,3.36,1.29,12.86,0.001258925,2350000000.0,794.3282347,0.6,F
0.49,3.803,3.36,1.25,12.86,0.001258925,2800000000.0,794.3282347,0.6,F
0.5,3.8,3.38,1.33,12.88,0.001258925,1820000000.0,794.3282347,0.6,F
0.5,3.8,3.38,1.29,12.88,0.001258925,2330000000.0,794.3282347,0.6,F
0.5,3.8,3.38,1.24,12.88,0.001258925,2930000000.0,794.3282347,0.6,F
0.44,3.819,3.41,1.34,12.91,0.001258925,1220000000.0,794.3282347,0.58,F
0.5,3.8,3.45,1.31,12.95,0.001258925,1830000000.0,794.3282347,0.57,F
0.5,3.8,3.45,1.25,12.95,0.001258925,2630000000.0,794.3282347,0.57,F
0.5,3.8,3.45,1.23,12.95,0.001258925,3000000000.0,794.3282347,0.57,F
0.49,3.803,3.45,1.31,12.95,0.001258925,1720000000.0,794.3282347,0.57,F
0.49,3.803,3.45,1.24,12.95,0.001258925,2740000000.0,794.3282347,0.57,F
0.49,3.803,3.45,1.23,12.95,0.001258925,2880000000.0,794.3282347,0.57,F
0.5,3.8,3.46,1.31,12.96,0.001258925,1840000000.0,794.3282347,0.56,F
0.5,3.8,3.46,1.25,12.96,0.001258925,2680000000.0,794.3282347,0.56,F
0.5,3.8,3.46,1.23,12.96,0.001258925,3010000000.0,794.3282347,0.56,F
0.47,3.809,3.54,1.3,13.04,0.001258925,1490000000.0,794.3282347,0.53,F
0.46,3.813,3.63,1.28,13.13,0.001258925,1310000000.0,794.3282347,0.49,F
0.5,3.8,3.67,1.25,13.17,0.001258925,1820000000.0,794.3282347,0.48,F
0.46,3.813,3.72,1.26,13.22,0.001258925,1200000000.0,794.3282347,0.46,F
0.53,3.793,3.74,1.23,13.24,0.001258925,2130000000.0,794.3282347,0.46,F
0.54,3.791,3.85,1.2,13.35,0.001258925,2200000000.0,794.3282347,0.41,F
0.56,3.786,3.94,1.17,13.44,0.001258925,2420000000.0,794.3282347,0.38,F
0.55,3.789,3.97,1.17,13.47,0.001258925,2230000000.0,794.3282347,0.37,F
0.5,3.8,3.99,1.18,13.49,0.001258925,1440000000.0,794.3282347,0.35,F
0.5,3.8,4.0,1.18,13.5,0.001258925,1420000000.0,794.3282347,0.35,F
0.54,3.791,4.13,1.14,13.63,0.001258925,1800000000.0,794.3282347,0.3,F
0.86,3.718,4.25,0.99,13.75,0.001258925,8070000000.0,794.3282347,0.32,K
0.48,3.806,4.34,1.15,13.84,0.001258925,-1.0,794.3282347,0.21,F
0.55,3.789,4.39,1.1,13.89,0.001258925,1220000000.0,794.3282347,0.2,F
0.56,3.786,4.42,1.09,13.92,0.001258925,1320000000.0,794.3282347,0.19,F
0.64,3.768,4.56,1.03,14.06,0.001258925,2800000000.0,794.3282347,0.14,G
0.55,3.789,4.7,1.07,14.2,0.001258925,-1.0,794.3282347,0.07,F
0.63,3.77,4.86,1.01,14.36,0.001258925,968000000.0,794.3282347,0.02,G
0.79,3.734,4.96,0.9,14.46,0.001258925,7820000000.0,794.3282347,0.01,G
0.65,3.766,5.07,0.98,14.57,0.001258925,177000000.0,794.3282347,-0.06,G
0.73,3.748,5.19,0.92,14.69,0.001258925,2470000000.0,794.3282347,-0.1,G
0.68,3.759,5.2,0.95,14.7,0.001258925,224000000.0,794.3282347,-0.11,G
0.68,3.759,5.25,0.95,14.75,0.001258925,-1.0,794.3282347,-0.13,G
0.75,3.743,5.56,0.89,15.06,0.001258925,-1.0,794.3282347,-0.24,K
0.78,3.736,5.6,0.87,15.1,0.001258925,1140000000.0,794.3282347,-0.25,K
0.88,3.714,5.74,0.8,15.24,0.001258925,7530000000.0,794.3282347,-0.27,K
1.37,3.627,0.11,3.23,9.71,0.001202264,188000000.0,831.7637711,2.22,K
1.37,3.627,0.11,3.02,9.71,0.001202264,362000000.0,831.7637711,2.22,K
1.37,3.627,0.11,3.23,9.71,0.001202264,195000000.0,831.7637711,2.22,K
1.35,3.631,0.11,3.38,9.71,0.001202264,167000000.0,831.7637711,2.2,K
1.35,3.631,0.11,3.35,9.71,0.001202264,181000000.0,831.7637711,2.2,K
1.35,3.631,0.11,3.05,9.71,0.001202264,351000000.0,831.7637711,2.2,K
1.26,3.65,0.71,3.05,10.31,0.001202264,216000000.0,831.7637711,1.89,K
1.26,3.65,0.71,3.02,10.31,0.001202264,239000000.0,831.7637711,1.89,K
1.26,3.65,0.71,2.82,10.31,0.001202264,418000000.0,831.7637711,1.89,K
1.18,3.666,0.74,3.27,10.34,0.001202264,180000000.0,831.7637711,1.84,K
1.18,3.666,0.74,3.11,10.34,0.001202264,229000000.0,831.7637711,1.84,K
1.18,3.666,0.74,3.05,10.34,0.001202264,268000000.0,831.7637711,1.84,K
1.1,3.682,0.89,3.21,10.49,0.001202264,189000000.0,831.7637711,1.75,K
1.13,3.676,0.93,3.14,10.53,0.001202264,199000000.0,831.7637711,1.75,K
1.1,3.682,0.99,3.12,10.59,0.001202264,203000000.0,831.7637711,1.71,K
1.1,3.682,1.0,3.11,10.6,0.001202264,204000000.0,831.7637711,1.7,K
1.1,3.682,1.01,3.1,10.61,0.001202264,206000000.0,831.7637711,1.7,K
0.1,3.963,1.14,2.37,10.74,0.001202264,275000000.0,831.7637711,1.56,A
1.13,3.676,1.16,2.95,10.76,0.001202264,236000000.0,831.7637711,1.65,K
0.94,3.713,1.18,2.68,10.78,0.001202264,313000000.0,831.7637711,1.57,G
0.22,3.905,1.34,2.02,10.94,0.001202264,634000000.0,831.7637711,1.43,A
0.11,3.956,1.43,2.22,11.03,0.001202264,272000000.0,831.7637711,1.44,A
0.22,3.905,1.44,1.98,11.04,0.001202264,660000000.0,831.7637711,1.39,A
0.26,3.888,1.44,1.96,11.04,0.001202264,708000000.0,831.7637711,1.39,A
0.41,3.834,1.65,1.87,11.25,0.001202264,862000000.0,831.7637711,1.3,F
1.1,3.682,1.68,2.54,11.28,0.001202264,371000000.0,831.7637711,1.43,K
0.12,3.95,1.69,2.09,11.29,0.001202264,251000000.0,831.7637711,1.32,A
0.63,3.775,1.72,1.94,11.32,0.001202264,808000000.0,831.7637711,1.3,G
1.1,3.682,1.74,2.49,11.34,0.001202264,391000000.0,831.7637711,1.41,K
1.06,3.69,1.85,2.42,11.45,0.001202264,429000000.0,831.7637711,1.35,K
0.17,3.927,1.89,1.97,11.49,0.001202264,337000000.0,831.7637711,1.23,A
1.05,3.692,1.9,2.36,11.5,0.001202264,460000000.0,831.7637711,1.32,K
0.88,3.725,1.92,2.07,11.52,0.001202264,684000000.0,831.7637711,1.26,G
1.14,3.674,1.96,2.32,11.56,0.001202264,491000000.0,831.7637711,1.34,K
0.57,3.789,2.46,1.56,12.06,0.001202264,1490000000.0,831.7637711,0.99,F
0.45,3.822,2.54,1.52,12.14,0.001202264,1490000000.0,831.7637711,0.95,F
0.84,3.73,2.59,1.67,12.19,0.001202264,1290000000.0,831.7637711,0.99,G
0.99,3.704,2.6,1.82,12.2,0.001202264,1000000000.0,831.7637711,1.02,K
0.58,3.786,2.67,1.48,12.27,0.001202264,1750000000.0,831.7637711,0.91,F
1.0,3.702,2.67,1.8,12.27,0.001202264,1040000000.0,831.7637711,0.99,K
0.29,3.877,2.68,1.63,12.28,0.001202264,476000000.0,831.7637711,0.89,A
0.84,3.73,2.7,1.61,12.3,0.001202264,1420000000.0,831.7637711,0.95,G
0.6,3.782,2.7,1.47,12.3,0.001202264,1800000000.0,831.7637711,0.9,F
0.4,3.837,2.76,1.58,12.36,0.001202264,933000000.0,831.7637711,0.86,F
0.4,3.837,2.76,1.52,12.36,0.001202264,1200000000.0,831.7637711,0.86,F
0.4,3.837,2.76,1.47,12.36,0.001202264,1430000000.0,831.7637711,0.86,F
0.94,3.712,2.8,1.67,12.4,0.001202264,1300000000.0,831.7637711,0.93,K
0.52,3.8,2.82,1.41,12.42,0.001202264,2010000000.0,831.7637711,0.84,F
0.98,3.705,2.84,1.69,12.44,0.001202264,1260000000.0,831.7637711,0.92,K
0.66,3.768,2.87,1.41,12.47,0.001202264,2100000000.0,831.7637711,0.84,G
0.65,3.77,2.92,1.39,12.52,0.001202264,2210000000.0,831.7637711,0.82,G
0.61,3.78,2.94,1.38,12.54,0.001202264,2260000000.0,831.7637711,0.81,F
0.59,3.784,2.95,1.37,12.55,0.001202264,2290000000.0,831.7637711,0.8,F
0.6,3.782,2.96,1.37,12.56,0.001202264,2310000000.0,831.7637711,0.8,F
0.61,3.78,2.99,1.36,12.59,0.001202264,2370000000.0,831.7637711,0.79,F
0.65,3.77,2.99,1.37,12.59,0.001202264,2360000000.0,831.7637711,0.79,G
0.78,3.741,3.0,1.4,12.6,0.001202264,2260000000.0,831.7637711,0.81,G
0.81,3.735,3.02,1.42,12.62,0.001202264,2160000000.0,831.7637711,0.81,G
0.64,3.773,3.02,1.36,12.62,0.001202264,2430000000.0,831.7637711,0.78,G
0.6,3.782,3.02,1.35,12.62,0.001202264,2440000000.0,831.7637711,0.77,F
0.63,3.775,3.04,1.35,12.64,0.001202264,2480000000.0,831.7637711,0.77,G
0.61,3.78,3.05,1.34,12.65,0.001202264,2510000000.0,831.7637711,0.76,F
0.59,3.784,3.06,1.33,12.66,0.001202264,2530000000.0,831.7637711,0.76,F
0.72,3.755,3.06,1.35,12.66,0.001202264,2520000000.0,831.7637711,0.77,G
0.62,3.777,3.06,1.34,12.66,0.001202264,2530000000.0,831.7637711,0.76,G
0.61,3.78,3.06,1.34,12.66,0.001202264,2530000000.0,831.7637711,0.76,F
0.73,3.752,3.07,1.35,12.67,0.001202264,2540000000.0,831.7637711,0.77,G
0.59,3.784,3.08,1.33,12.68,0.001202264,2580000000.0,831.7637711,0.75,F
0.88,3.721,3.09,1.47,12.69,0.001202264,1900000000.0,831.7637711,0.8,K
0.68,3.764,3.09,1.34,12.69,0.001202264,2600000000.0,831.7637711,0.76,G
0.72,3.755,3.1,1.34,12.7,0.001202264,2620000000.0,831.7637711,0.76,G
0.62,3.777,3.1,1.32,12.7,0.001202264,2630000000.0,831.7637711,0.74,G
0.57,3.789,3.11,1.32,12.71,0.001202264,2610000000.0,831.7637711,0.73,F
0.56,3.791,3.12,1.31,12.72,0.001202264,2620000000.0,831.7637711,0.73,F
0.6,3.782,3.12,1.31,12.72,0.001202264,2680000000.0,831.7637711,0.73,F
0.57,3.789,3.12,1.31,12.72,0.001202264,2630000000.0,831.7637711,0.73,F
0.56,3.791,3.14,1.31,12.74,0.001202264,2660000000.0,831.7637711,0.72,F
0.57,3.789,3.15,1.3,12.75,0.001202264,2700000000.0,831.7637711,0.72,F
0.56,3.791,3.15,1.31,12.75,0.001202264,2680000000.0,831.7637711,0.72,F
0.62,3.777,3.15,1.31,12.75,0.001202264,2750000000.0,831.7637711,0.72,G
0.46,3.819,3.17,1.44,12.77,0.001202264,1210000000.0,831.7637711,0.7,F
0.46,3.819,3.17,1.36,12.77,0.001202264,1880000000.0,831.7637711,0.7,F
0.46,3.819,3.17,1.34,12.77,0.001202264,2100000000.0,831.7637711,0.7,F
0.75,3.748,3.17,1.32,12.77,0.001202264,2790000000.0,831.7637711,0.73,G
0.86,3.724,3.18,1.4,12.78,0.001202264,2280000000.0,831.7637711,0.76,K
0.55,3.793,3.18,1.3,12.78,0.001202264,2690000000.0,831.7637711,0.7,F
0.57,3.789,3.18,1.3,12.78,0.001202264,2760000000.0,831.7637711,0.71,F
0.5,3.806,3.2,1.41,12.8,0.001202264,1510000000.0,831.7637711,0.69,F
0.5,3.806,3.2,1.4,12.8,0.001202264,1630000000.0,831.7637711,0.69,F
